individual,time,X1,X2,y
ID_44,7,12.603482578797596,7.342266795090279,29.046272089512396
ID_44,8,8.493164259307633,5.689958214408675,23.49292195600486
ID_44,9,14.026774495053246,5.204802996624106,32.49385530229093
ID_45,0,7.305747420940607,3.5425789422340226,20.248373414892658
ID_45,1,8.686211442057209,3.4296335259770907,21.74566462415597
ID_45,2,12.371408309325993,6.0784299659976,25.613817706321267
ID_45,3,8.486409822861079,2.8672839998872344,22.86052271566186
ID_45,4,9.354640322315728,4.623750475317429,22.584555774393248
ID_45,5,11.11246001880132,5.683831658122411,25.210028575929677
ID_45,6,8.712963539239714,6.391760192121856,18.936451809383716
ID_45,7,10.537184557726516,7.292702639618797,21.4028520105089
ID_45,8,11.076592158099267,6.608761005964704,21.886328232158792
ID_45,9,8.321580665321987,3.4327862089684498,18.69318697075676
ID_46,0,7.793583268556634,4.668119564621342,27.960101600950566
ID_46,1,10.614813395618201,6.223605818808945,32.084844576441505
ID_46,2,8.833845122862122,4.749317429320382,30.014929341026786
ID_46,3,9.502617747632906,7.411018364029989,29.097122531565233
ID_46,4,11.469755572099634,5.9943219030011194,33.86368534293549
ID_46,5,10.362043117407413,3.05475207806623,33.779986615112385
ID_46,6,8.697286212416342,4.207074977375365,30.547669005180925
ID_46,7,12.476566142867272,5.031907365104092,35.279191984518214
ID_46,8,13.404429889270476,5.361129769232853,38.70045978240144
ID_46,9,11.131019291263089,2.3588558612662736,35.843821518687754
ID_47,0,12.579505508165491,6.009772026904938,25.8287765811544
ID_47,1,7.551403527421268,4.686465114070963,18.63320467007972
ID_47,2,8.838953100390555,5.8828676066309145,22.127831994046396
ID_47,3,10.789343059645962,3.2061754069472235,25.9694688565452
ID_47,4,12.393262973291302,4.085325643520926,27.09340870286118
ID_47,5,10.029376389458394,3.82265253037664,24.540014918144024
ID_47,6,9.758103702784437,5.629298665860541,21.152016368100007
ID_47,7,9.12508339935318,6.083572036741657,20.35372624195856
ID_47,8,13.45392770246681,4.400545721578096,28.790931626603513
ID_47,9,11.86518166374618,2.8724514006004522,25.64479448757202
ID_48,0,12.525168206854364,4.172212781161329,20.37989979817026
ID_48,1,8.871504802685223,5.276826954795555,12.999624019908792
ID_48,2,14.012185776318246,8.092255364954596,18.12455903025636
ID_48,3,12.048125051622925,5.888790423801774,16.51123474170913
ID_48,4,8.897628567342933,3.772701674866539,12.69662548085974
ID_48,5,9.659630754950143,4.320157926009087,14.101425666224184
ID_48,6,11.910610417141022,5.132610329437771,17.609075870366105
ID_48,7,7.71662177173299,4.709510811080423,9.462220115281868
ID_48,8,6.26692676585388,4.875978971235951,7.7495778905582995
ID_48,9,13.026899486484261,5.946217526832166,16.13090681108098
ID_49,0,12.442067391050706,5.873146555202924,33.00856257523483
ID_49,1,8.08112152655304,4.4416898358934205,28.92754187248995
ID_49,2,13.769172611869218,7.3148652924082835,33.583480093761864
ID_49,3,7.760765133421978,5.211329370366806,24.97410766994761
ID_49,4,10.646335428369563,4.778596120551997,30.951052575915444
ID_49,5,6.810593865466409,5.770400159854574,24.337332662324982
ID_49,6,7.6601663285794235,0.691606680077526,30.179912075427417
ID_49,7,13.544503193339487,7.491888821821805,33.13661030763645
ID_49,8,8.79557587927644,5.703161384112535,26.902912104107283
ID_49,9,10.603583799638931,6.149120417577035,31.48347542095202
